C(3.9866, 106.4820) = 1.0000
C(3.9866, 107.1619) = 1.0000
C(3.9866, 107.8419) = 1.0000
C(3.9866, 108.5219) = 1.0000
C(3.9866, 109.2019) = 1.0000
C(3.9866, 109.8818) = 1.0000
C(3.9866, 110.5618) = 1.0000
C(3.9866, 111.2418) = 1.0000
C(3.9866, 111.9217) = 1.0000
C(3.9866, 112.6017) = 1.0000
C(3.9866, 113.2817) = 1.0000
C(3.9866, 113.9616) = 1.0000
C(3.9866, 114.6416) = 1.0000
C(3.9866, 115.3216) = 1.0000
C(3.9866, 116.0015) = 1.0000
C(3.9866, 116.6815) = 1.0000
C(3.9866, 117.3615) = 1.0000
C(3.9866, 118.0415) = 1.0000
C(3.9866, 118.7214) = 1.0000
C(3.9866, 119.4014) = 1.0000
C(3.9866, 120.0814) = 1.0000
C(3.9866, 120.7613) = 1.0000
C(3.9866, 121.4413) = 1.0000
C(3.9866, 122.1213) = 1.0000
C(3.9866, 122.8012) = 1.0000
C(3.9866, 123.4812) = 1.0000
C(3.9866, 124.1612) = 1.0000
C(3.9866, 124.8411) = 1.0000
C(3.9866, 125.5211) = 1.0000
C(3.9866, 126.2011) = 1.0000
C(3.9866, 126.8811) = 1.0000
C(3.9866, 127.5610) = 1.0000
C(3.9866, 128.2410) = 1.0000
C(3.9866, 128.9210) = 1.0000
C(3.9866, 129.6009) = 1.0000
C(3.9866, 130.2809) = 1.0000
C(3.9866, 130.9609) = 1.0000
C(3.9866, 131.6408) = 1.0000
C(3.9866, 132.3208) = 1.0000
C(3.9866, 133.0008) = 1.0000
C(3.9866, 133.6807) = 1.0000
C(3.9866, 134.3607) = 1.0000
C(3.9866, 135.0407) = 1.0000
C(3.9866, 135.7206) = 1.0000
C(3.9866, 136.4006) = 1.0000
C(3.9866, 137.0806) = 1.0000
C(3.9866, 137.7606) = 1.0000
C(3.9866, 138.4405) = 1.0000
C(3.9866, 139.1205) = 1.0000
C(3.9866, 139.8005) = 1.0000
C(3.9866, 140.4804) = 1.0000
C(3.9866, 141.1604) = 1.0000
C(3.9866, 141.8404) = 1.0000
C(3.9866, 142.5203) = 1.0000
C(3.9866, 143.2003) = 1.0000
C(3.9866, 143.8803) = 1.0000
C(3.9866, 144.5602) = 1.0000
C(3.9866, 145.2402) = 1.0000
C(3.9866, 145.9202) = 1.0000
C(3.9866, 146.6002) = 1.0000
C(3.9866, 147.2801) = 1.0000
C(3.9866, 147.9601) = 1.0000
C(3.9866, 148.6401) = 1.0000
C(3.9866, 149.3200) = 1.0000
C(3.9866, 150.0000) = 1.0000
C(4.9799, 48.6846) = 1.0000
C(4.9799, 49.3646) = 1.0000
C(4.9799, 50.0445) = 1.0000
C(4.9799, 50.7245) = 1.0000
C(4.9799, 51.4045) = 1.0000
C(4.9799, 52.0844) = 1.0000
C(4.9799, 52.7644) = 1.0000
C(4.9799, 53.4444) = 1.0000
C(4.9799, 54.1244) = 1.0000
C(4.9799, 54.8043) = 1.0000
C(4.9799, 55.4843) = 1.0000
C(4.9799, 56.1643) = 1.0000
C(4.9799, 56.8442) = 1.0000
C(4.9799, 57.5242) = 1.0000
C(4.9799, 58.2042) = 1.0000
C(4.9799, 58.8841) = 1.0000
C(4.9799, 59.5641) = 1.0000
C(4.9799, 60.2441) = 1.0000
C(4.9799, 60.9240) = 1.0000
C(4.9799, 61.6040) = 1.0000
C(4.9799, 62.2840) = 1.0000
C(4.9799, 62.9640) = 1.0000
C(4.9799, 63.6439) = 1.0000
C(4.9799, 64.3239) = 1.0000
C(4.9799, 65.0039) = 1.0000
C(4.9799, 65.6838) = 1.0000
C(4.9799, 66.3638) = 1.0000
C(4.9799, 67.0438) = 1.0000
C(4.9799, 67.7237) = 1.0000
C(4.9799, 68.4037) = 1.0000
C(4.9799, 69.0837) = 1.0000
C(4.9799, 69.7636) = 1.0000
C(4.9799, 70.4436) = 1.0000
C(4.9799, 71.1236) = 1.0000
C(4.9799, 71.8036) = 1.0000
C(4.9799, 72.4835) = 1.0000
C(4.9799, 73.1635) = 1.0000
C(4.9799, 73.8435) = 1.0000
C(4.9799, 74.5234) = 1.0000
C(4.9799, 75.2034) = 1.0000
C(4.9799, 75.8834) = 1.0000
C(4.9799, 76.5633) = 1.0000
C(4.9799, 77.2433) = 1.0000
C(4.9799, 77.9233) = 1.0000
C(4.9799, 78.6032) = 1.0000
C(4.9799, 79.2832) = 1.0000
C(4.9799, 79.9632) = 1.0000
